Time,Length,Radius,Wet mass,Cp,Ambient temperature,Starting temperature,Object temperature
4018.425,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.903125
4020.596,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.88671875000001
4022.767,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.880078125000004
4024.939,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.87734375000001
4027.11,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.872656250000006
4029.281,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.875390625
4031.452,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.8609375
4033.623,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.838671875
4035.793,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.8125
4037.964,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.786328125000004
4040.135,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.76953125
4042.306,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.752734375
4044.477,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.741796875000006
4046.648,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.72734375000001
4048.819,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.72421875000001
4050.99,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.70781250000001
4053.16,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.68750000000001
4055.331,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.667187500000004
4057.502,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.65078125000001
4059.673,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.647656250000004
4061.844,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.63320312500001
4064.015,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.616796875000006
4066.187,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.60234375
4068.358,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.59375000000001
4070.529,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.585156250000004
4072.699,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.570703125
4074.87,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.554296875
4077.041,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.53984375
4079.212,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.53125
4081.383,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.52265625
4083.554,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.508203124999994
4085.725,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.497265625000004
4087.897,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.475
4090.067,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.466015625000004
4092.238,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.445703125
4094.409,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.423437500000006
4096.58,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.40859375000001
4098.751,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.39179687500001
4100.923,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.37890625000001
4103.094,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.360546875000004
4105.265,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.35156250000001
4107.436,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.327343750000004
4109.606,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.31250000000001
4111.777,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.292187500000004
4113.949,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.27578125
4116.12,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.272656250000004
4118.291,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.258203125
4120.462,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.241796875
4122.633,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.22734375
4124.805,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.22421875
4126.976,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.20234375
4129.146,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.189843749999994
